x,y,player,team,cluters
-1.451090117160793,4.532274322165955,Henry Walker,MIA,4
-2.5608583023082434,-0.9596469922019546,Anthony Morrow,OKC,3
-2.1933118630150408,16.19231702975048,Blake Griffin,LAC,4
-6.975942882148307,-27.909985460413925,James Harden,HOU,5
-10.975547728988303,-28.28088593644544,Tyreke Evans,NOP,5
-7.26932499431968,-19.067134797559827,Stephen Curry,GSW,5
2.935473643711031,23.71922075207778,Jordan Hill,LAL,2
-8.43263559130828,-29.193051966050028,DeMar DeRozan,TOR,5
-2.970972812028008,-24.435702612369884,Brandon Jennings,DET,5
-9.25969076735769,-14.895930120440887,Gerald Henderson,CHA,1
16.20734599974432,18.02514080528629,Tyler Hansbrough,TOR,6
6.036163707784432,-3.964484568490649,Austin Daye,SAS,0
5.541826316736184,-3.747479002821162,Austin Daye,TOTAL,0
9.393450224065361,6.8813601791014,James Johnson,TOR,6
-9.314769315291919,-24.283370129808805,Jrue Holiday,NOP,5
-8.075219278197116,-24.82570197455831,Ty Lawson,DEN,5
-7.00064626603346,-23.21803983060911,Jeff Teague,ATL,5
-6.496369283299191,-23.249144410243737,Darren Collison,SAC,5
11.035319485007058,-4.787174559609447,Omri Casspi,SAC,0
10.819829122074083,24.13639394419959,Taj Gibson,CHI,2
-3.537309085258898,5.72638381667562,DeMarre Carroll,ATL,4
-5.59673525695502,-7.899259945985801,Wayne Ellington,LAL,3
6.1326005706073365,14.61833660953073,Dante Cunningham,NOP,6
13.937164509993158,8.755382025574294,Jonas Jerebko,BOS,6
12.831783812040134,5.123642237972634,Jonas Jerebko,DET,6
5.780447950460783,6.811511858519595,Jonas Jerebko,TOTAL,4
-4.815432510163644,-5.091613328340877,Jodie Meeks,DET,3
-5.4954031180156075,-11.271097692494441,Patrick Beverley,HOU,1
-0.03726110768822277,-5.69738230636493,Marcus Thornton,BOS,3
0.20929168929081504,-5.500406204922769,Marcus Thornton,TOTAL,3
1.6916230867506976,-1.8079324359125106,Chase Budinger,MIN,0
5.147344689627147,-17.58203342391142,Nick Calathes,MEM,1
-4.131632371073946,1.5400493898114975,Danny Green,SAS,3
1.1930869381126405,-14.772456662025627,A.J. Price,TOTAL,1
0.8362991800136736,-10.994123991575817,Patty Mills,SAS,1
2.9330787734227863,-6.454823529986855,Garrett Temple,WAS,0
-7.037291349567472,-2.126640207993067,Wesley Matthews,POR,3
6.7239456740372106,-0.6527909296452715,Alonzo Gee,DEN,0
9.81894680817513,-0.15336658278884951,Alonzo Gee,TOTAL,0
-8.776282120454518,-26.947348863066264,John Wall,WAS,5
-10.04232760830971,-27.809946468821305,Evan Turner,BOS,5
3.3792756567907563,22.938192238962067,Derrick Favors,UTA,2
-4.3485969698835225,4.486914495822063,Wesley Johnson,LAL,3
1.0556519745329904,24.666211195966625,DeMarcus Cousins,SAC,2
3.3482980308716033,26.735457255915207,Greg Monroe,DET,2
11.44102953914455,13.116193057991318,Al-Farouq Aminu,DAL,6
-9.05313930663892,-19.51459180883946,Gordon Hayward,UTA,5
8.917370545858898,27.26453024193143,Cole Aldrich,NYK,2
10.702774387412497,25.431741541932134,Ed Davis,LAL,2
-1.1115044563686898,9.761950389431972,Patrick Patterson,TOR,4
9.427415843351366,21.93842235482048,Larry Sanders,MIL,2
5.117863282999064,-0.5395770166386717,Luke Babbitt,NOP,0
16.077963080756604,17.4698637304737,Kevin Seraphin,WAS,6
-7.910511745545273,-26.735932069692993,Eric Bledsoe,PHX,5
-9.246946804449788,-3.765071271082654,Avery Bradley,BOS,3
6.447690869835416,16.925293437114867,Trevor Booker,UTA,2
9.836951222499552,-3.0036105526053047,Quincy Pondexter,MEM,0
-1.66799021197321,-2.1259893272762493,Quincy Pondexter,NOP,3
-2.6587214904936376,0.22788938462687203,Quincy Pondexter,TOTAL,3
-7.523715035309938,-17.780130643003396,Greivis Vasquez,TOR,5
12.344220407145169,24.12866962145126,Hassan Whiteside,MIA,2
-10.694469882951333,-27.315680855891745,Lance Stephenson,CHA,5
-4.859985747945066,-21.37643064509672,Donald Sloan,IND,5
12.11616740549815,22.9688763791703,Timofey Mozgov,CLE,2
7.528789512947661,20.99837773149252,Timofey Mozgov,DEN,2
8.702187094483055,23.970325874228415,Timofey Mozgov,TOTAL,2
-3.319701601408002,-13.006946205896975,Gary Neal,CHA,1
-4.181767075215445,-14.617564809045577,Gary Neal,TOTAL,1
-3.5274442090005635,-26.051201182658804,Jeremy Lin,LAL,5
-10.60737825707226,-23.581197287132298,Ish Smith,PHI,5
4.25449986303348,-19.45173283716733,Ish Smith,TOTAL,1
7.240145726342883,2.317467044237681,Elijah Millsap,UTA,0
7.785722102621763,4.513683029592002,Lance Thomas,NYK,0
7.675358217554165,5.461194275021669,Lance Thomas,TOTAL,0
-6.267147919004119,-26.394966767661586,Kyrie Irving,CLE,5
2.118539609396374,-1.4892524753075338,Derrick Williams,SAC,0
9.963675498105136,20.161413263460233,Enes Kanter,OKC,2
6.0898207363060655,22.54577315268592,Enes Kanter,TOTAL,2
6.5708204508592996,21.70392202560003,Enes Kanter,UTA,2
7.606399024825891,25.0893413074633,Tristan Thompson,CLE,2
8.049949036904955,23.8690690924046,Jonas Valanciunas,TOR,2
12.606739271057606,23.91373618684007,Bismack Biyombo,CHA,2
-7.7683935971693785,-22.007989473368024,Brandon Knight,MIL,5
-7.832672456793795,-22.173232816401597,Brandon Knight,TOTAL,5
-8.826539963502197,-27.07736116725514,Kemba Walker,CHA,5
5.338689260482011,-11.175433840749696,Jimmer Fredette,NOP,1
-7.402521958912898,-3.6922984909207646,Klay Thompson,GSW,3
-1.8496916139127666,-15.677500395960585,Alec Burks,UTA,1
-1.1657820477158944,14.286659005877391,Markieff Morris,PHX,4
-4.613482235637512,5.158640958161798,Marcus Morris,PHX,3
-8.132248132764646,5.650880171062057,Kawhi Leonard,SAS,3
0.2820610935398906,23.290977178457027,Nikola Vucevic,ORL,2
-4.413041089361989,-3.8829732709120894,Iman Shumpert,CLE,3
2.7833083660098996,-13.034920580403412,Iman Shumpert,NYK,1
-5.161227644531901,-9.417656154272958,Iman Shumpert,TOTAL,1
-5.152637633701365,7.235018413485383,Tobias Harris,ORL,4
6.428451829395598,19.902439049794197,Donatas Motiejunas,HOU,2
5.1597493685334435,26.908660653014312,Kenneth Faried,DEN,2
0.12004083814715308,9.035297366262823,Nikola Mirotic,CHI,4
-9.948048604425367,-24.165739305544562,Reggie Jackson,DET,5
-8.83338008524364,-26.71215837502367,Reggie Jackson,OKC,5
-5.787701419608895,-27.51457561717317,Reggie Jackson,TOTAL,5
-3.8663677177680387,-23.536042112069538,Norris Cole,MIA,5
-4.324432859526188,-17.282452788238203,Norris Cole,NOP,1
-4.409224266394714,-20.299647103133722,Norris Cole,TOTAL,5
6.004537735757603,-18.47573945688197,Cory Joseph,SAS,1
-8.73125668927377,5.06595969496784,Jimmy Butler,CHI,3
0.061672861441084414,-1.2062419874448012,Bojan Bogdanovic,BKN,3
-1.6622972737986812,0.7459808284776654,Kyle Singler,DET,3
7.001092860834502,-2.448635969510814,Kyle Singler,OKC,0
-2.2493871634303804,1.0710280426210645,Kyle Singler,TOTAL,3
0.3328194135527116,-17.28748275810836,Shelvin Mack,ATL,1
-9.168717279055484,-4.778795108910801,Chandler Parsons,DAL,3
11.907984544603496,9.955876944713735,Jon Leuer,MEM,6
7.515179253994108,22.454101855812723,Lavoy Allen,IND,2
-5.811640935915862,-18.669994747788774,Isaiah Thomas,PHX,5
-7.263444430637452,-20.034236634834322,Isaiah Thomas,TOTAL,5
2.5015837510131673,21.789924720485445,Anthony Davis,NOP,2
8.279374759379078,15.636666356264492,Michael Kidd-Gilchrist,CHA,6
-8.981207908466112,-7.733175829666063,Bradley Beal,WAS,3
-2.641256589496571,-15.09435093866039,Dion Waiters,CLE,1
-7.655501550440906,-14.059959827002043,Dion Waiters,OKC,1
-8.540678040209903,-15.069092885249232,Dion Waiters,TOTAL,1
16.793945994943734,15.71152348611853,Thomas Robinson,POR,6
9.297967173391175,18.138864245648136,Thomas Robinson,TOTAL,2
-7.78858949717935,-24.908364007958074,Damian Lillard,POR,5
-4.0388380818434255,-2.3905043737582172,Terrence Ross,TOR,3
5.41136992336995,26.874803946750387,Andre Drummond,DET,2
-1.3890654853217859,7.477222325579895,Harrison Barnes,GSW,4
0.9643027418421104,-15.856443843136006,Austin Rivers,LAC,1
5.241763139972376,-19.31872105203798,Austin Rivers,NOP,1
-0.3008575416676131,-21.36667655321056,Austin Rivers,TOTAL,1
3.5405712759222596,8.791202320654508,Meyers Leonard,POR,4
5.553683026889032,-6.955598297186785,Jeremy Lamb,OKC,0
0.17382090313296783,-14.925913268760235,Kendall Marshall,MIL,1
12.28115357100876,20.320596351286014,John Henson,MIL,2
10.589788965854119,8.211977849180256,Maurice Harkless,ORL,6
13.890631588006435,23.386489882096196,Tyler Zeller,BOS,2
9.675532665782898,21.926349004120347,Terrence Jones,HOU,2
13.216442787573715,6.755715212646718,Andrew Nicholson,ORL,6
-7.659137816073471,-9.641212496770548,Evan Fournier,ORL,3
1.5529235321237502,21.912954911322604,Jared Sullinger,BOS,2
1.635132566795917,-4.002066287450917,John Jenkins,ATL,0
-10.495094139926946,-23.331315609180134,Tony Wroten,PHI,5
13.281480336266078,22.222923735972067,Miles Plumlee,PHX,2
15.656327085665444,22.193673665185525,Miles Plumlee,TOTAL,2
6.8983909861601145,-6.1521857585777635,Perry Jones,OKC,0
13.803354520800024,15.966121364414176,Festus Ezeli,GSW,6
7.5907158914527475,-1.8482966868482253,Jeff Taylor,CHA,0
-1.5125228127655905,8.352785304321769,Jae Crowder,BOS,4
9.978029315360919,-0.9569479790998106,Jae Crowder,DAL,0
-1.1523350452775425,6.800072021651213,Jae Crowder,TOTAL,4
-1.8435533195550482,14.768872270181726,Draymond Green,GSW,4
6.517129027723144,18.478511364247474,Quincy Acy,NYK,2
-8.913481152529146,-3.1395604245940874,Khris Middleton,MIL,3
-10.381660418924923,-11.692536794761587,Will Barton,DEN,1
6.013024605662973,-11.078504627085831,Will Barton,POR,1
5.940133233884201,-11.832449295984063,Will Barton,TOTAL,1
3.2332575764484925,5.145641979842571,Mike Scott,ATL,4
13.130296706815972,10.456131241322193,Justin Hamilton,MIA,6
14.002268618822871,12.258437840330618,Justin Hamilton,TOTAL,6
10.82682199690298,2.5274186363692963,Kostas Papanikolaou,HOU,0
14.35956595334657,19.812523924453167,Kyle O'Quinn,ORL,6
11.788674287809554,16.43864294719242,Furkan Aldemir,PHI,6
11.617657207475041,6.0080788292761955,Robbie Hummel,MIN,6
14.672057693665254,18.685010607968387,Robert Sacre,LAL,6
-1.7940843741517511,0.2916923088639761,Hollis Thompson,PHI,3
0.8137997197547148,5.91957921067739,Mirza Teletovic,BKN,4
2.943463876546347,-2.5471724970646346,Chris Copeland,IND,0
3.430997882972401,-14.678218399886699,Pablo Prigioni,HOU,1
-0.016637267153083807,-11.642504873522263,Pablo Prigioni,NYK,1
-0.31054262953668493,-11.407900242576863,Pablo Prigioni,TOTAL,1
0.6372948703665927,-15.982916252975308,Alexey Shved,TOTAL,1
5.165155557642201,-4.6543871595330515,Kent Bazemore,ATL,0
-2.5870995354349793,-18.73173215171314,Brian Roberts,CHA,1
7.915814905414745,21.27808882015867,Henry Sims,PHI,2
7.263947779874511,-0.7984176049826317,Chris Johnson,TOTAL,0
5.071185059874013,-1.1866205118377045,Justin Holiday,GSW,0
18.363046360371225,18.98689130676734,Aron Baynes,SAS,6
4.225015233426008,-6.590671462521261,Mike Miller,CLE,0
2.7697479427004996,25.61589100003602,Nerlens Noel,PHI,2
9.997561420487756,24.29631566589426,Alex Len,PHX,2
5.721381478447751,-2.058850842410906,Allen Crabbe,POR,0
9.92592242045453,10.059887552916502,Andre Roberson,OKC,6
14.671670491251305,16.18676904438457,Anthony Bennett,MIN,6
11.141637835666197,-2.571646693425119,Archie Goodwin,PHX,0
-4.95069702052146,-0.5450270015447617,Ben McLemore,SAC,3
1.6706946983074582,-8.648930974195556,CJ McCollum,POR,1
7.386792209602054,14.148636107085341,Cody Zeller,CHA,6
-4.095666839779415,-21.553984217456296,Dennis Schroder,ATL,5
16.444462291247675,19.664533655542247,Dewayne Dedmon,ORL,6
3.6926157720695203,23.66310713286855,Gorgui Dieng,MIN,2
2.1165852149269577,-10.187239362577177,Isaiah Canaan,HOU,1
-2.692573186546958,-15.47415741001772,Isaiah Canaan,TOTAL,1
4.954988705193028,13.75171019245962,Kelly Olynyk,BOS,4
-8.037889113639094,-2.682391721522918,Kentavious Caldwell-Pope,DET,3
3.781655568500023,-15.600888543027082,Lorenzo Brown,MIN,1
14.902009327287221,23.539845834759465,Mason Plumlee,BKN,2
-12.48895222466861,-26.295458618657097,Michael Carter-Williams,MIL,5
-12.600974472699907,-27.11891466299174,Michael Carter-Williams,PHI,5
-11.07179059963037,-27.87758376655641,Michael Carter-Williams,TOTAL,5
13.75597508750592,10.164018245257944,Mike Muscala,ATL,6
4.78221495502822,5.714848137151328,Otto Porter,WAS,4
3.126729210628039,-17.471005941250585,Ray McCallum,SAC,1
8.736351913531218,-0.6942390612447473,Reggie Bullock,LAC,0
-2.2173135102651984,2.001981174309401,Robert Covington,PHI,3
3.5053131038724,27.07218093844168,Rudy Gobert,UTA,2
13.465006597923136,8.500243654850156,Shabazz Muhammad,MIN,6
-1.172212560996562,-24.23827109473516,Shane Larkin,NYK,5
8.279564760478044,25.3091254809872,Steven Adams,OKC,2
-7.388987659595887,-5.735716937855077,Tim Hardaway Jr.,NYK,3
-0.4424128152731839,-3.1199452590826615,Tony Snell,CHI,3
-8.945140043123041,-20.020767541545574,Trey Burke,UTA,5
-4.828365687376526,-28.31005834086018,Victor Oladipo,ORL,5
-4.187590070298238,15.944235177133592,Giannis Antetokounmpo,MIL,4
8.650408434982035,-2.4179942545722524,Sergey Karasev,BKN,0
2.489619826078668,-16.241540628307597,Phil Pressey,BOS,1
12.387756686768197,7.153120720898129,James Ennis,MIA,6
-2.4126075876412147,-11.710029401517,Matthew Dellavedova,CLE,1
-7.7414454589939705,4.003352278063002,Solomon Hill,IND,3
-7.519936673748835,0.976180524402517,Ryan Kelly,LAL,3
13.900218848229255,13.952369108571538,Joffrey Lauvergne,DEN,6
3.6421062782385074,10.859943826748973,Pero Antic,ATL,4
12.703549941469147,7.708267396043136,Brandon Davies,TOTAL,6
-7.397139545565438,-9.308842962250504,Jamal Crawford,LAC,3
2.0150991990125697,-4.45422044692946,PJ Hairston,CHA,0
-1.9654976259792964,-18.13938114179972,Shabazz Napier,MIA,1
-3.9950956070855077,-21.039560527476084,Zach LaVine,MIN,5
3.9439237035090713,-16.479566081106487,Tyler Ennis,MIL,1
3.3903913809543718,-15.315909076310072,Tyler Ennis,TOTAL,1
6.9148735478403545,-6.668447617093784,Markel Brown,BKN,0
-12.368091212349801,-28.25474244805004,Elfrid Payton,ORL,5
-1.3017014590369236,-22.811673053709267,Jordan Clarkson,LAL,5
11.457015343973703,5.285197964043842,KJ McDaniels,PHI,0
9.578590840803393,4.008479320641845,KJ McDaniels,TOTAL,0
10.505391606817772,-3.5381132889157634,Gary Harris,DEN,0
2.8381686111004365,-18.532630420724995,Spencer Dinwiddie,DET,1
1.5545387965714905,-7.541942997180707,Nik Stauskas,SAC,1
-6.797692566325328,-12.23554147982063,Rodney Hood,UTA,1
8.365693058173512,-4.654199463659684,Cleanthony Early,NYK,0
7.945841624249782,-0.22008404481057497,James Young,BOS,0
9.08514307029401,4.406791250071763,Jerami Grant,PHI,0
16.29586030711566,15.271960515014584,Cory Jefferson,BKN,6
10.785588380861272,9.535135800690615,Aaron Gordon,ORL,6
11.429916042218045,7.654721638302938,TJ Warren,PHX,6
-5.303357032578966,-11.264225420596215,Marcus Smart,BOS,1
8.353541541948623,-5.091055041212303,Kyle Anderson,SAS,0
11.383515972454967,17.809520088683794,Adreian Payne,MIN,6
12.116889992429906,18.178498910727836,Adreian Payne,TOTAL,6
12.414007958189313,9.048308526687439,Noah Vonleh,CHA,6
11.47577601182668,7.938117458283354,Johnny O'Bryant,MIL,6
-3.8721473732303333,14.281967689838206,Andrew Wiggins,MIN,4
9.582561865206294,12.659351805259254,Jabari Parker,MIL,6
13.053432560364108,16.224792339111264,Mitch McGary,OKC,6
-3.235331549787535,-10.84020140263397,Dante Exum,UTA,1
10.116665993704544,-5.666542603673595,JaKarr Sampson,PHI,0
13.004429108475001,21.36292711639809,Jusuf Nurkic,DEN,2
-0.6348263661281534,-4.188935156749378,Damjan Rudez,IND,3
10.791043166059154,-2.3853193901065053,Tyler Johnson,MIA,0
11.905499039735549,17.58248512075099,Tarik Black,HOU,6
10.98054685620776,18.145445484694314,Tarik Black,LAL,6
10.996168015563365,19.574291061091298,Tarik Black,TOTAL,2
9.686456759726003,-0.2747912850676444,Travis Wear,NYK,0
-5.890721599677824,-14.926999558655105,Langston Galloway,NYK,1
-3.0295463087902412,-11.14117381778033,Joe Ingles,UTA,1
2.6139162131169122,-2.7273209608006335,Hedo Turkoglu,LAC,0
6.149534094020987,26.100877111681648,Tyson Chandler,DAL,2
0.9370089144458391,21.87118916599706,Pau Gasol,CHI,2
-9.834881228109317,-15.471893759298284,Joe Johnson,BKN,5
1.153172302377783,-2.833042487159959,Richard Jefferson,DAL,0
3.219071095689096,24.67552831145102,Zach Randolph,MEM,2
12.070553161562014,19.930218985800863,Samuel Dalembert,NYK,2
-2.5776032392679715,-21.642455025621825,Tony Parker,SAS,5
10.295419393056541,23.484697067464154,Chris Andersen,MIA,2
-3.593438661466446,0.25330603663120477,Mike Dunleavy,CHI,3
4.471901064894979,9.157901638049607,Drew Gooden,WAS,4
2.0051299758297056,20.59830721885122,Nene,WAS,2
15.342504597264004,14.316053957948442,Amar'e Stoudemire,DAL,6
8.476368989799663,25.538871494136295,Amar'e Stoudemire,NYK,2
10.463222606977645,24.47117088983306,Amar'e Stoudemire,TOTAL,2
-4.8581891656444185,1.1327677639677245,Caron Butler,DET,3
4.952196465445884,3.014358812154687,Tayshaun Prince,DET,0
5.92840062633173,0.9664229074403885,Tayshaun Prince,MEM,0
-0.38337147058689025,5.043500212183114,Tayshaun Prince,TOTAL,4
1.809202611808875,20.112235501396835,Carlos Boozer,LAL,2
-2.8628886928793995,2.295108783371378,Matt Barnes,LAC,3
-1.7964650858399867,-2.1871411984918936,Rasual Butler,WAS,3
5.579845260473138,19.532838838522647,Luis Scola,IND,2
9.139888624210615,18.262190234046155,Reggie Evans,SAC,2
-8.500653032029106,-28.258357712388168,LeBron James,CLE,5
2.2084168186234003,2.4756731005161985,Carmelo Anthony,NYK,0
0.072017125840181,11.243896025532276,Chris Bosh,MIA,4
-10.836811621573668,-26.69928527506758,Dwyane Wade,MIA,5
13.373693372536717,25.027462260786965,Chris Kaman,POR,2
-1.7925122575835453,-12.138028322058972,Kirk Hinrich,CHI,1
12.861882448398172,15.053675772036357,Nick Collison,OKC,6
1.0238794420446302,-12.92255400830078,Luke Ridnour,ORL,1
-1.2411232657601239,15.709191996080701,David West,IND,4
-4.8266860885336795,14.954203455763672,Boris Diaw,SAS,4
8.245349717268601,27.346107609396114,Kendrick Perkins,OKC,2
8.304947899545533,26.858515893674006,Kendrick Perkins,TOTAL,2
1.3873486857058566,-9.43851026798812,Leandro Barbosa,GSW,1
-3.2632332059038154,-12.5557010542654,Steve Blake,POR,1
0.6496669022963355,-9.146985912650559,Willie Green,ORL,1
3.563854236494141,23.14118213047548,Zaza Pachulia,MIL,2
6.244150585545119,-1.3310514377672606,Matt Bonner,SAS,0
-5.664138573528545,-17.371552560968684,Mo Williams,CHA,1
-4.684116128745985,-19.032523242803663,Mo Williams,MIN,5
