x,y,player,team,cluters
-7.581055452885519,-6.425202851941799,Brandon Rush,UTA,5
23.415320606247196,-15.225815317206756,Andrew Bogut,GSW,1
5.800470613658419,3.900567870865709,Marvin Williams,UTA,5
-20.48219133434197,18.282782190743678,Chris Paul,LAC,3
-22.030723568697955,18.30682294818117,Raymond Felton,NYK,3
-1.8142854900608107,3.3976504374166634,Martell Webster,WAS,4
5.068985213795339,4.805908735987301,Channing Frye,PHX,4
-18.49376136324049,12.530643189890478,Deron Williams,BKN,3
21.070824086974874,-14.698942136106506,Andrew Bynum,CLE,1
18.68575918152712,-14.001141867589785,Andrew Bynum,TOTAL,1
5.30633355038526,-0.06383372679501353,Danny Granger,IND,5
4.834367692221123,-2.634282807770553,Danny Granger,TOTAL,5
-4.685666951400285,0.9314707636717099,Gerald Green,PHX,4
-18.25093971951465,3.7187289584862415,Nate Robinson,DEN,0
-15.20711755091612,12.78158185348228,Jarrett Jack,CLE,3
-2.618536399462026,-2.2297310419402674,Francisco Garcia,HOU,5
18.474922713008333,-4.053731319931841,Jason Maxiell,ORL,6
17.32195301236248,-0.46860940973752707,Ian Mahinmi,IND,6
19.8721760004092,-25.313381946219753,David Lee,GSW,2
17.323447619223707,-18.962749397608118,Brandon Bass,BOS,2
-5.112315785458022,1.7209288209973304,CJ Miles,CLE,4
12.850236704858272,-19.396377941524968,Ersan Ilyasova,MIL,2
15.585206683972476,-9.589670616701095,Ronny Turiaf,MIN,6
-20.106793496188985,19.3088302160887,Monta Ellis,DAL,3
-17.487391725470374,11.434650837439703,Louis Williams,ATL,3
19.92564484987505,-15.255708098651457,Andray Blatche,BKN,1
25.641279727645035,-22.089922879591047,Amir Johnson,TOR,1
20.851170298082145,-22.719477308313444,Marcin Gortat,WAS,2
-15.052822363098652,-7.2290923663134325,Ronnie Price,ORL,0
-14.98316070954419,8.310393827677593,Jose Calderon,DAL,3
-4.297897248841645,10.297927282141293,Alan Anderson,BKN,4
-25.088072755100285,14.245570527345096,Will Bynum,DET,3
16.15011372846238,-10.19967220312926,Charles Hayes,TOR,6
19.469252901542404,-4.601109696348944,Charles Hayes,TOTAL,6
-18.93610712284052,-5.299964114474081,John Lucas III,UTA,0
17.527115325139363,-23.03183579496046,Tim Duncan,SAS,2
-6.4188704055002495,12.066374876752601,Vince Carter,DAL,4
3.6444951887092993,7.388657005232031,Dirk Nowitzki,DAL,4
